ID;PESO;C1;C2;C3;C4;C4_1;C6;P1001_1;P1001_2;PCAV1220231;P1002;P1005_1;P1003;P1005_2;P1004;P1005_3;P1012;P1013;P1013_1;P1014;P1015;P1016;BS58000;BS58000B;BS58000C;P11017;PBARDIC24_1_1;PBARDIC24_1_2;PBARDIC24_1_3;PBARDIC24_1_4;PBARDIC24_1_5;PBARDIC24_1_6;PBARDIC24_1_7;PBARDIC24_1_8;PBARDIC24_1_V2_1;PBARDIC24_1_V2_2;PBARDIC24_1_V2_3;PBARDIC24_1_V2_4;PBARDIC24_1_V2_5;PBARDIC24_1_V2_6;PBARDIC24_2;PBARDIC24_3;PBARDIC24_4_1;PBARDIC24_4_2;PBARDIC24_4_3;PBARDIC24_4_4;PBARDIC24_4_5;PBARDIC24_4_6;PBARDIC24_4_7;PBARDIC24_4_8;PBARDIC24_4_9;PBARDIC24_5;PBARDIC24_6;PBARDIC24_7;PBARDIC24_8_1;PBARDIC24_8_2;PBARDIC24_8_3;PBARDIC24_8_4;PBARDIC24_8_5;PBARDIC24_8_6;PBARDIC24_8_98;PBARDIC24_9;PBARDIC24_10;PBARDIC24_11_1;PBARDIC24_11_2;PBARDIC24_11_3;PBARDIC24_11_4;P2003;BVPCE100000;P2002_CONOC_1;P2002_VAL_1;P2002_CONOC_2;P2002_VAL_2;P2002_CONOC_3;P2002_VAL_3;P2002_CONOC_4;P2002_VAL_4;P2002_CONOC_8;P2002_VAL_8;P1018;P200110;P2005;P2007;P2008A;P2105A;BCHVC66000_1;BCHVC66000_2;BCHVC66000_3;BCHVC66000_4;BCHVC66000_5;BCHVC66000_6;BCHVC66000_7;BCHVC66000_8;BCHVC66000_9;BCHVC66000_10;BCHVC66000_11;BCHVC66000_12;BCHVC66000_15;BCHVC66000_16;BCHVC66000_13;BCHVC66000_98;BCHVC66000_99;BCHVC67000;BCHVC68000;P221009;P2009;P2010;P2012;P2013;P2014;P2015
1360;,942433030990186;18;1;1;89;7;1;4;7;6;201;10;500;98;306;99;2;2;98;4;3;2;3;3;3;2;4;3;3;1;3;7;7;3;4;9;7;2;2;2;2;2; ; ; ; ; ; ; ; ; ;4;9;2;0;1;0;1;0;0;0;1;2;98;1;1;2;99;99;1;7;1;5;2; ;2; ;2; ;2;2;10;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;5;4;1;5;4;6;2; 
380;,873675494934504;14;5;1;23;1;1;1;3;2;800;10;201;10;300;10;5;3;2;4;2;3;3;3;3;4;0;4;4;4;4;4;4;3;3;5;5;0;4;4;2;98; ; ; ; ; ; ; ; ; ;4;10;5;0;0;0;1;0;0;0;1;5;1;1;1;98;99;99;1;99;2; ;2; ;2; ;2; ;5;4;2;2;2;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;6;3;3;3;6;6;8;6; 
516;1,07140107501517;11;3;1;47;4;1;8;9;6;807;10;1221;9;300;1;3;1;1;2;1;98;2;3;3;2;8;0;6;4;4;9;6;5;5;9;9;0;4;7;1;98; ; ; ; ; ; ; ; ; ;2;6;4;1;1;1;1;1;0;0;2;2;1;1;1;1;4;4;1;6;1;6;2; ;2; ;2; ;2;5;10;1;2;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;3;5;3;7;1;3
2697;1,18528996413301;29;5;1;43;3;1;4;7;7;300;10;8039;10;300;2;4;2;2;5;2;2;3;3;3;3;0;3;0;1;4;1;5;5;3;0;0;0;2;2;1;2; ; ; ; ; ; ; ; ; ;2;1;3;0;1;0;0;0;0;0;2;2;1;1;1;2;5;4;1;5;1;6;2; ;2; ;2; ;3;2;10;2;2;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;1;3;3;2;1;11;1;3
3368;,82152340959573;4;5;1;55;5;1;8;8;8;800;10;201;3;300;3;2;2;2;2;2;2;1;1;1;2;5;10;5;5;5;5;5;10;5;5;5;5;5;5;2;2; ; ; ; ; ; ; ; ; ;4;7;4;0;0;0;1;0;0;0;2;2;2;2;1;2;5;4;1;7;2; ;2; ;2; ;2; ;3;2;2;2;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;3;1;4;3;9;1;2
2199;1,18528996413301;29;5;1;59;5;1;4;4;5;300;1;300;1;300;1;2;3;3;2;1;1;1;3;1;2;5;0;5;0;5;10;1;6;8;9;10;0;0;7;1;2; ; ; ; ; ; ; ; ; ;2;5;4;0;1;0;0;0;0;0;1;1;2;1;2;2;5;4;1;8;1;2;2; ;2; ;2; ;1;5;2;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;4;2;2;1;9;1;2
2431;1,25577084459793;41;4;1;63;5;1;8;8;9;300;10;9500; ;300;10;1;1;1;4;2;2;3;3;2;98;99;5;4;7;3;8;6;4;4;7;7;3;5;7;2;2; ; ; ; ; ; ; ; ; ;1;3;98;0;0;0;1;0;0;0;2;98;99;99;2;2;4;4;1;4;1;98;2; ;1;98;2; ;4;2;2;2;2;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;4;1;5;1;12;1;4
2496;1,25577084459793;41;5;1;67;6;1;8;5;8;300;5;500;4;300;4;2;2;2;4;2;2;3;1;1;5;6;7;4;2;2;6;6;3;3;7;8;4;4;3;2;1;3;3;3;3;3;2;3;2;2;4;7;4;1;0;0;0;0;0;0;1;2;1;1;2;1;4;4;1;3;1;6;2; ;2; ;2; ;4;2;2;2;2;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;2;4;1;5;1;6;2; 
2569;,783474421225984;23;1;2;69;6;1;6;9;8;1712;10;8032;10;300;4;2;3;2;2;2;2;3;1;1;3;8;9;7;3;0;5;8;5;6;5;5;5;5;8;2;1;1;1;1;2;2;98;98;2;2;4;10;4;0;0;0;1;0;0;0;3;2;1;1;1;2;5;3;1;6;1;5;2; ;2; ;2; ;2;2;2;4;2;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;2;3;2;10;2; 
11;,783474421225984;23;2;1;43;3;1;8;8;9;300;4;201;2;300;2;2;1;2;4;2;1;3;3;1;1;2;7;6;9;4;8;8;4;6;9;9;5;7;9;1;2; ; ; ; ; ; ; ; ; ;1;8;3;1;0;1;1;0;0;0;2;2;2;98;1;98;6;4;1;5;1;5;1;4;1;4;2; ;2;2;2;2;2;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;4;1;10;1;3
64;,942433030990186;18;5;2;43;3;1;7;8;7;300;4;201;2;300;2;2;1;1;5;3;3;3;1;3;4;5;8;5;6;5;5;5;0;0;5;5;5;2;2;2;2; ; ; ; ; ; ; ; ; ;4;6;4;0;0;0;1;0;0;0;3;2;1;1;1;1;3;3;1;1;1;6;2; ;2; ;2; ;4;1;2;2;2;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3;2;5;2;3;2;10;1;4
353;1,25577084459793;41;3;1;38;3;1;8;8;8;500;10;500;10;300;10;2;1;2;3;3;98;3;1;3;4;0;7;8;7;5;5;6;4;5;7;7;4;7;9;2;98; ; ; ; ; ; ; ; ; ;4;2;3;0;0;0;1;0;0;0;2;2;1;1;2;2;3;2;1;4;1;6;2; ;1;5;2; ;4;1;4;4;2;4;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;2;2;1;5;1;6;1;3
464;,942433030990186;18;2;1;49;4;1;8;8;6;800;10;300;10;300;10;4;2;2;4;2;2;3;3;3;4;3;0;0;0;1;6;2;1;1;6;6;0;1;0;1;2; ; ; ; ; ; ; ; ; ;4;6;3;1;0;0;0;0;0;0;2;2;2;2;1;1;6;6;1;4;2; ;2; ;1;4;2; ;2;5;2;11;2;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;3;3;4;6;1;3
473;,942433030990186;18;3;2;47;4;1;6;4;4;800;10;201;10;300;10;3;2;1;4;2;2;3;3;1;4;8;8;7;7;7;8;4;3;3;8;8;3;3;2;1;2; ; ; ; ; ; ; ; ; ;4;8;4;1;0;1;1;0;0;0;1;2;1;1;1;1;4;3;1;5;1;5;2; ;2; ;2; ;4;2;2;2;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;4;4;10;4; 
505;,689924935701047;21;5;2;30;2;1;4;4;6;300;10;1702;10;300;10;5;3;1;4;3;1;3;3;3;3;5;1;1;5;1;5;7;4;4;9;7;1;3;2;1;2; ; ; ; ; ; ; ; ; ;4;10;4;0;0;0;1;1;0;0;1;4;1;1;1;2;3;4;1;2;1;4;2; ;1;3;2; ;5;4;98;5;2;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;3;2;2;3;1;3;6;1;2
537;1,18528996413301;29;1;1;22;1;1;2;5;5;827;3;300;3;300;3;2;2;2;2;2;2;98;2;3;1;10;9;1;99;1;10;9;1;8;10;10;5;5;1;1;98; ; ; ; ; ; ; ; ; ;4;8;4;1;0;0;0;0;0;0;1;1;1;2;1;2;9;4;1;9;1;3;2; ;2; ;2; ;2;4;2;2;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;3;2;2;5;2;5;5; 
665;,873675494934504;14;5;2;70;6;1;6;6;8;832;10;800;10;300;3;2;1;1;4;2;2;3;1;1;2;5;8;5;5;5;5;5;3;4;7;5;5;5;5;1;2; ; ; ; ; ; ; ; ; ;1;10;3;0;0;0;1;0;0;0;2;2;2;1;2;1;5;3;1;4;1;5;2; ;2; ;2; ;3;2;2;4;2;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;9;4;1;2;3;2;5;2; 
686;1,18528996413301;29;3;1;37;3;1;3;1;2;300;10;201;10;300;10;1;3;3;5;2;3;3;3;3;2;2;3;0;0;0;5;5;0;0;5;5;0;0;0;1;2; ; ; ; ; ; ; ; ; ;5;5;5;0;0;0;1;0;0;0;3;1;1;1;1;1;3;3;1;2;1;2;2; ;2; ;2; ;5;4;4;4;2;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;5;4;2;1;1;10;6; 
1169;,689924935701047;21;1;2;70;6;1;7;7;9;800;10;1800;10;300;10;2;2;2;5;2;2;3;3;3;3;5;5;6;5;5;7;7;4;4;7;7;4;2;6;2;2; ; ; ; ; ; ; ; ; ;4;7;4;0;0;1;1;0;0;0;1;2;2;1;2;1;4;3;1;6;1;4;2; ;2; ;2; ;4;2;2;2;2;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;4;1;4;3;9;2; 
1174;1,07140107501517;11;5;1;45;4;1;5;5;5;300;2;8035;2;300;2;2;2;1;4;2;2;3;3;3;4;1;1;5;3;0;5;5;0;0;5;5;0;1;1;1;98; ; ; ; ; ; ; ; ; ;4;6;3;0;0;0;1;0;0;0;2;4;1;1;1;1;3;4;1;1;2; ;1;1;1;1;1;1;5;2;2;2;2;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;3;4;2;4;1;9;1;4
1205;,873675494934504;14;1;2;70;6;1;5;5;7;809;98;300;3;300;3;2;2;2;5;3;3;3;3;3;4;10;5;0;0;0;10;5;0;0;6;5;1;0;5;98;98; ; ; ; ; ; ; ; ; ;1;8;3;0;0;0;1;0;0;0;2;3;1;1;1;1;6;3;1;1;2; ;2; ;2; ;2; ;4;2;4;4;2;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;1;2;4;8;2; 
1354;1,25577084459793;41;5;2;58;5;1;8;7;7;809;3;9500; ;300;3;2;2;2;2;1;2;1;1;1;2;4;5;6;6;5;6;7;5;5;6;6;4;4;6;1;2; ; ; ; ; ; ; ; ; ;4;10;4;0;0;0;1;0;0;0;2;2;2;1;2;1;4;3;1;7;1;5;2; ;2; ;2; ;2;2;2;2;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;4;3;2;3;2;7;1;4
1369;,783474421225984;23;3;2;77;7;1;7;7;7;300;2;300;2;300;2;2;3;2;4;3;3;3;3;3;4;7;5;4;4;4;7;7;4;4;7;7;4;4;5;2;1;2;2;2;2;2;1;3;3;1;4;7;4;1;1;1;1;0;0;0;3;4;1;1;2;1;5;4;1;6;1;5;2; ;2; ;2; ;1;2;2;2;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;4;4;1;4;2;8;2; 
1444;1,25577084459793;41;3;2;41;3;1;5;8;7;201;4;9500; ;300;4;2;1;1;4;3;1;3;3;3;4;10;4;4;4;4;6;5;4;6;6;6;4;4;5;2;2; ; ; ; ; ; ; ; ; ;4;8;4;1;1;1;1;1;0;0;2;2;1;1;1;1;4;6;1;5;1;6;1;4;1;5;1;5;2;3;2;11;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;4;3;6;1;4
1450;1,07140107501517;11;5;1;68;6;1;8;8;8;300;2;207;2;300;2;2;3;2;4;2;3;3;1;1;4;0;10;5;7;4;6;6;2;3;7;7;6;4;3;2;1;2;2;2;2;2;3;1;2;1;4;7;3;0;0;0;0;0;1;0;3;2;2;2;2;1;7;4;1;4;1;6;2; ;1;6;2; ;4;2;2;2;2;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;1;2;3;1;12;2; 
1544;1,25577084459793;41;3;1;42;3;1;7;5;8;1100;98;99; ;300;98;2;2;1;5;3;1;3;3;1;4;0;5;0;0;0;5;5;0;0;5;5;0;5;10;1;98; ; ; ; ; ; ; ; ; ;4;10;5;1;0;1;1;0;0;0;2;2;1;1;1;1;5;3;1;1;1;5;2; ;2; ;2; ;4;2;2;2;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;2;5;1;11;1;2
1666;,689924935701047;21;2;1;27;2;1;7;10;5;300;99;201;1;300;1;2;2;3;4;3;1;1;1;2;5;1;2;5;0;0;5;7;0;0;4;5;0;5;5;1;98; ; ; ; ; ; ; ; ; ;1;0;5;0;0;0;1;0;0;0;2;4;2;1;2;1;5;5;1;6;2; ;1;5;1;2;1;6;2;1;10;3;2;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3;4;3;4;2;10;1;3
1714;1,18528996413301;29;5;1;57;5;1;10;10;10;1709;10;500;10;300;10;4;2;2;4;2;2;3;3;3;4;5;5;5;5;5;10;5;0;5;10;5;0;0;0;1;2; ; ; ; ; ; ; ; ; ;4;10;3;0;0;0;1;0;0;0;2;2;1;1;1;2;4;4;1;3;1;5;1;5;2; ;2; ;3;2;2;2;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;3;4;2;4;1;10;2; 
1825;,873675494934504;14;5;1;64;5;1;7;7;7;300;10;300;10;300;10;2;1;2;2;3;3;2;3;3;2;10;8;6;5;1;9;7;5;5;6;7;4;5;5;1;98; ; ; ; ; ; ; ; ; ;1;9;5;0;0;1;1;0;0;0;2;1;1;1;1;2;5;4;1;7;1;6;2; ;2; ;2; ;2;1;2;2;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;4;2;5;3;9;1;4
1900;1,25577084459793;41;5;2;43;3;1;5;8;5;825;10;1205;10;300;10;2;2;3;2;2;2;1;3;1;4;0;4;1;2;0;8;8;3;4;7;8;3;0;3;98;98; ; ; ; ; ; ; ; ; ;2;3;4;0;1;0;0;0;0;0;2;1;2;2;2;1;5;4;1;6;1;5;2; ;2; ;2; ;2;1;2;2;2;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;4;1;4;1;8;1;3
1907;,873675494934504;14;5;2;46;4;1;8;8;7;820;10;300;10;300;10;2;2;2;5;2;2;3;3;3;4;5;0;5;3;5;7;6;5;1;6;8;0;5;5;1;2; ; ; ; ; ; ; ; ; ;5;8;3;0;0;0;1;0;0;0;1;4;1;1;1;1;6;7;1;5;1;5;2; ;2; ;2; ;3;5;1;9;2;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6;3;3;1;3;1;9;1;3
2123;,689924935701047;21;3;1;23;1;1;7;8;9;819;5;819;4;300;4;2;2;1;1;2;1;3;3;2;3;6;8;7;5;5;7;8;6;6;6;6;6;99;5;2;2; ; ; ; ; ; ; ; ; ;4;5;3;0;1;0;1;0;0;0;1;2;2;2;2;1;1;3;1;6;1;7;2; ;2; ;2; ;3;2;2;2;2;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3;4;2;4;2;6;4; 
2221;1,25577084459793;41;2;1;29;2;1;4;6;7;300;10;8024;10;300;10;4;1;1;4;2;2;3;1;3;4;0;10;10;5;5;0;10;5;5;5;5;5;5;0;1;2; ; ; ; ; ; ; ; ; ;3;5;4;0;0;1;0;0;0;0;1;2;1;1;1;1;2;2;1;1;1;1;2; ;2; ;2; ;4;1;2;2;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;3;4;1;6;1;3
2316;1,07140107501517;11;1;2;59;5;1;8;6;8;300;5;300;4;300;4;1;1;2;2;2;3;1;1;3;3;9;9;7;7;3;10;8;6;6;10;10;5;5;6;2;2; ; ; ; ; ; ; ; ; ;4;3;3;0;0;0;1;0;0;0;3;1;1;2;1;98;4;3;1;6;1;5;1;1;1;5;1;6;3;2;2;2;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;4;1;5;1;9;1;4
2605;1,25577084459793;41;3;1;40;3;1;9;7;10;300;10;201;10;300;98;2;2;1;5;3;3;1;2;3;5;7;10;6;1;1;9;8;2;1;9;9;5;1;3;2;1;3;3;2;3;3;3;3;3;3;1;0;1;0;1;0;1;0;0;0;2;2;1;2;1;1;4;4;1;2;1;10;1;2;1;8;1;7;4;2;2;2;2;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;9;5;2;2;5;5;4;4; 
2827;,783474421225984;23;1;1;66;6;1;5;5;3;800;10;201;1;300;10;4;3;2;3;2;2;3;3;98;3;4;3;2;0;2;10;5;2;2;8;8;0;0;8;1;98; ; ; ; ; ; ; ; ; ;3;5;2;1;1;1;1;1;0;0;2;2;1;1;1;1;5;4;2; ;2; ;2; ;2; ;2; ;3;4;2;2;2;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6;3;4;3;4;4;4;2; 
2932;1,07140107501517;11;5;1;47;4;1;0;3;5;800;10;500;10;300;10;4;3;2;5;3;3;3;3;3;5;5;0;0;0;0;8;0;5;0;10;10;0;5;5;1;98; ; ; ; ; ; ; ; ; ;4;10;3;0;0;0;1;0;0;0;2;2;1;1;1;1;5;4;1;1;2; ;2; ;2; ;2; ;4;5;2;3;2;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;3;1;3;1;4;6;1;3
3012;1,18528996413301;29;4;2;38;3;1;5;3;7;809;3;100;3;300;3;2;3;3;4;3;3;3;3;3;2;0;0;3;0;0;8;0;0;0;6;5;0;3;4;1;1;1;3;3;3;3;1;3;3;1;4;10;3;0;0;0;1;0;0;0;1;2;1;1;2;2;7;4;1;5;1;4;2; ;2; ;2; ;3;4;4;10;2;4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;3;2;3;1;10;1;4
3208;1,25577084459793;41;2;2;54;4;1;5;10;7;1100;10;201;1;300;10;98;2;2;4;2;2;1;2;3;3;5;7;8;4;4;6;8;8;4;6;6;4;6;3;2;2; ; ; ; ; ; ; ; ; ;1;0;2;0;0;0;1;0;0;0;3;1;2;2;1;1;3;3;1;3;1;6;1;5;2; ;2; ;3;2;4;2;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;4;1;5;1;11;1; 
3219;1,07140107501517;11;5;1;79;7;1;7;10;7;201;5;300;4;300;4;2;2;3;4;3;2;3;3;3;4;5;1;3;0;0;8;5;1;3;8;8;0;3;2;1;1;1;1;3;3;3;1;3;3;3;3;5;3;0;0;0;1;0;0;0;1;2;1;1;1;1;5;4;1;2;1;4;2; ;2; ;2; ;3;4;2;11;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;2;3;2;2;3;8;2; 
3257;1,07140107501517;11;5;2;43;3;1;3;3;4;809;3;300;3;300;10;4;3;2;5;3;3;3;3;3;4;2;1;2;2;3;7;4;0;1;3;5;2;4;3;1;2; ; ; ; ; ; ; ; ; ;4;10;4;0;1;0;0;0;0;0;2;5;2;1;2;2;4;3;1;1;1;4;2; ;2; ;2; ;4;4;2;9;2;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;2;3;1;9;1;3
3389;,942433030990186;18;1;1;38;3;1;5;6;9;1107;1;201;1;300;10;2;2;1;5;3;3;3;1;3;5;0;8;1;5;0;3;10;0;1;2;5;2;5;10;1;1;3;3;3;3;3;3;3;3;3;1;5;3;1;1;1;1;1;0;0;3;2;1;1;1;1;3;2;1;1;1;5;2; ;2; ;1;10;4;2;4;2;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;4;1;4;1;11;1;4
3441;,82152340959573;4;1;2;81;7;1;8;8;8;800;10;800;10;300;10;2;2;2;3;3;2;1;2;2;2;3;5;2;2;0;8;7;4;4;8;8;99;5;1;2;98; ; ; ; ; ; ; ; ; ;4;10;98;0;0;0;1;0;0;0;2;1;1;2;1;1;6;3;1;4;1;4;2; ;1;4;2; ;3;2;2;5;2;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;3;2;10;2; 
525;1,25577084459793;41;5;1;61;5;1;8;8;7;800;10;500;10;300;10;2;1;1;2;2;2;3;3;3;2;7;5;3;3;3;7;5;1;3;5;7;1;1;3;2;2; ; ; ; ; ; ; ; ; ;4;7;3;0;1;0;0;0;0;0;2;1;1;1;2;2;4;3;1;6;1;6;2; ;2; ;2; ;2;2;2;2;2;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;9;3;3;2;3;4;6;1;3
1024;1,18528996413301;29;3;1;63;5;1;8;7;8;300;5;9500; ;300;4;2;2;2;4;2;2;3;1;1;2;0;6;5;6;0;7;8;5;6;8;8;5;5;6;2;2; ; ; ; ; ; ; ; ; ;1;6;3;1;0;1;1;0;0;0;2;2;1;1;1;2;5;4;1;6;1;6;1;1;1;7;1;7;2;2;2;2;2;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;2;5;3;4;2; 
1118;1,25577084459793;41;5;2;38;3;1;8;9;6;300;10;300;10;300;10;4;3;1;4;2;2;1;1;1;2;5;7;7;6;7;8;7;5;7;8;8;5;5;5;2;2; ; ; ; ; ; ; ; ; ;4;7;3;0;0;0;1;0;0;0;1;2;1;1;2;2;4;3;1;5;1;5;2; ;2; ;2; ;3;1;2;2;2;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;1;9;1;3
1326;,783474421225984;23;2;2;66;6;1;0;5;7;800;10;300;10;300;10;2;3;2;3;2;1;3;3;98;3;8;7;0;5;0;7;6;2;5;5;5;4;99;5;98;98; ; ; ; ; ; ; ; ; ;4;6;3;1;1;1;1;1;0;0;2;1;2;1;1;1;5;4;1;6;2; ;2; ;2; ;2; ;2;2;2;2;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;9;5;3;2;5;3;4;2; 
1361;1,07140107501517;11;4;1;64;5;1;9;10;10;300;6;300;5;300;5;2;1;1;4;2;2;3;3;3;2;10;8;7;4;4;10;8;3;4;10;10;3;5;10;2;2; ; ; ; ; ; ; ; ; ;4;0;3;0;0;0;1;0;0;0;2;2;1;1;1;1;4;4;1;2;1;3;2; ;2; ;2; ;4;2;2;2;2;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;2;3;1;4;3;8;2; 
1689;1,25577084459793;41;1;2;73;6;1;9;10;9;300;10;500;4;300;4;1;2;2;4;2;2;3;3;3;4;2;5;3;1;3;5;6;2;2;8;7;2;4;5;2;98; ; ; ; ; ; ; ; ; ;4;9;3;0;0;0;1;0;0;0;1;98;1;1;1;1;3;2;1;3;1;6;2; ;2; ;2; ;4;2;2;2;2;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;1;4;2;3;1;3
2567;1,18528996413301;29;4;2;79;7;1;8;8;10;207;10;1601;10;300;10;2;2;1;4;2;2;1;2;3;3;5;10;5;5;0;5;8;5;2;8;8;99;5;3;1;98; ; ; ; ; ; ; ; ; ;4;5;4;0;0;0;1;0;0;0;2;2;1;98;1;98;5;4;1;4;1;8;2; ;2; ;2; ;4;2;2;2;2;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;1;5;2;1;2; 
2990;,689924935701047;21;3;2;43;3;1;4;5;5;300;5;300;4;300;4;2;1;3;4;3;3;3;3;3;5;8;6;5;6;5;8;7;6;5;8;8;4;4;5;2;1;1;1;2;98;1;98;3;98;2;4;10;3;0;0;0;1;0;0;0;2;2;2;1;2;1;3;3;1;6;1;5;2; ;1;3;2; ;3;4;10;11;2;5;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;2;3;2;2;3;11;1;4
724;1,25577084459793;41;5;1;52;4;1;5;6;6;1100;98;201;1;214;10;4;2;2;5;2;2;3;3;3;3;1;4;1;1;1;1;1;1;1;6;5;1;1;1;2;98; ; ; ; ; ; ; ; ; ;4;5;98;0;0;0;0;0;1;0;98;98;1;2;1;98;3;4;1;1;1;1;2; ;2; ;2; ;5;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;1;1;3;1;10;3; 
2291;,942433030990186;18;3;2;67;6;1;5;8;9;1100;98;201;1;214;10;1;2;2;3;2;2;1;3;3;3;8;4;5;3;3;8;8;4;3;7;8;1;1;7;1;1;98;98;98;98;98;98;98;98;98;3;0;2;0;0;0;1;0;0;0;1;2;2;1;1;1;5;4;1;7;2; ;2; ;2; ;2; ;2;5;10;10;2;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;9;5;3;1;5;4;9;2; 
2565;,82152340959573;4;4;1;64;5;1;8;8;8;207;10;1205;10;214;10;2;2;2;3;3;2;2;2;1;3;3;5;2;2;0;8;7;4;4;8;8;99;5;1;2;98; ; ; ; ; ; ; ; ; ;4;10;98;0;0;0;1;0;0;0;2;1;1;1;2;1;6;3;1;4;1;4;2; ;1;5;2; ;3;2;2;5;2;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;5;2;10;2; 
2593;,873675494934504;14;1;1;68;6;1;6;7;8;201;2;201;2;214;2;2;2;3;4;3;3;3;3;3;3;5;0;0;3;3;99;3;2;2;6;6;0;2;0;1;98; ; ; ; ; ; ; ; ; ;4;10;4;1;1;1;1;0;0;0;2;98;1;1;1;1;5;7;1;6;1;3;2; ;2; ;2; ;2;5;2;2;2;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;2;3;2;4;4;6;2; 
205;1,07140107501517;11;5;2;76;7;1;0;10;10;1107;3;209;3;209;3;2;2;2;4;2;2;1;1;3;98;5;8;3;3;0;6;8;4;4;5;6;5;5;2;98;98; ; ; ; ; ; ; ; ; ;4;10;2;1;0;1;1;0;0;0;2;2;1;1;1;1;5;4;1;5;1;8;2; ;1;5;1;5;4;1;2;2;2;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;1;5;1;4;7; 
