ID;PESO;C1;C2;C3;C4;C4_1;C6;P1001_1;P1001_2;PCAV1220231;P1002;P1005_1;P1003;P1005_2;P1004;P1005_3;P1012;P1013;P1013_1;P1014;P1015;P1016;BS58000;BS58000B;BS58000C;P11017;PBARDIC24_1_1;PBARDIC24_1_2;PBARDIC24_1_3;PBARDIC24_1_4;PBARDIC24_1_5;PBARDIC24_1_6;PBARDIC24_1_7;PBARDIC24_1_8;PBARDIC24_1_V2_1;PBARDIC24_1_V2_2;PBARDIC24_1_V2_3;PBARDIC24_1_V2_4;PBARDIC24_1_V2_5;PBARDIC24_1_V2_6;PBARDIC24_2;PBARDIC24_3;PBARDIC24_4_1;PBARDIC24_4_2;PBARDIC24_4_3;PBARDIC24_4_4;PBARDIC24_4_5;PBARDIC24_4_6;PBARDIC24_4_7;PBARDIC24_4_8;PBARDIC24_4_9;PBARDIC24_5;PBARDIC24_6;PBARDIC24_7;PBARDIC24_8_1;PBARDIC24_8_2;PBARDIC24_8_3;PBARDIC24_8_4;PBARDIC24_8_5;PBARDIC24_8_6;PBARDIC24_8_98;PBARDIC24_9;PBARDIC24_10;PBARDIC24_11_1;PBARDIC24_11_2;PBARDIC24_11_3;PBARDIC24_11_4;P2003;BVPCE100000;P2002_CONOC_1;P2002_VAL_1;P2002_CONOC_2;P2002_VAL_2;P2002_CONOC_3;P2002_VAL_3;P2002_CONOC_4;P2002_VAL_4;P2002_CONOC_8;P2002_VAL_8;P1018;P200110;P2005;P2007;P2008A;P2105A;BCHVC66000_1;BCHVC66000_2;BCHVC66000_3;BCHVC66000_4;BCHVC66000_5;BCHVC66000_6;BCHVC66000_7;BCHVC66000_8;BCHVC66000_9;BCHVC66000_10;BCHVC66000_11;BCHVC66000_12;BCHVC66000_15;BCHVC66000_16;BCHVC66000_13;BCHVC66000_98;BCHVC66000_99;BCHVC67000;BCHVC68000;P221009;P2009;P2010;P2012;P2013;P2014;P2015
1288;0,783474421;Jaén;De 10.001 a 20.000 habitantes;Mujer;56;55-64;Sí, tengo la nacionalidad española;8;10;3;Sanidad;No sabe;Sanidad;Ninguno;Sanidad;Ninguno;Muy mala;Mejor;Se quedará igual;Buena;Igual;Se quedará igual;Negativa;Negativa;Positivo;Mejor;10- Plena Confianza;1;4;8;3;8;8;10- Plena Confianza;10- Plena Confianza;10- Plena Confianza;10- Plena Confianza;0- Ninguna Confianza;8;10- Plena Confianza;No;No; ; ; ; ; ; ; ; ; ;Gestionando mejor los recursos existentes;10-Muy preocupado;Rápidamente;Cauces de los ríos más limpios;Más presas para contener y reconducir el agua;Permitir la limpieza de los montes;Prohibir la construcción en zonas inundables;0;0;0;Otra;NS;En contra;En contra;No sabe;A favor;5;Moderado de derecha;Sí;NS;No; ;No; ;No; ;No; ;Buena;Muy mala ;PP;PP;PP;PP;0;0;0;0;Televisión;0;0;0;0;0;0;0;0;0;0;0;0;WhatsApp;Cada dos días, con menos frecuencia;Pareja sin hijos que convivan en el hogar;Tenemos dificultades;Poco probable;Atea (NO LEER);Formación profesional I (primer grado);Trabaja;Asalariado del sector privado
1289;1,071401075;Cádiz;Menos de 10.000 habitantes;Hombre;47;45-54;Sí, tengo la nacionalidad española;10;10;10;Falta de trabajo: paro;PP;Falta de trabajo: paro;PP;Soledad;Ninguno;Ni buena ni mala (NO LEER);Mejor;Empeorará;Ni buena ni mala (NO LEER);Mejor;No sabe;Positiva;Negativa;Negativo;Ni mejor ni peor (NO LEER);8;0- Ninguna Confianza;0- Ninguna Confianza;0- Ninguna Confianza;6;10- Plena Confianza;8;9;7;8;8;4;5- Punto Intermedio;3;Sí;No; ; ; ; ; ; ; ; ; ;Reclamando más dinero al gobierno central;10-Muy preocupado;Rápidamente;0;0;Permitir la limpieza de los montes;Prohibir la construcción en zonas inundables;0;0;0;Necesitamos un gobierno central más fuerte y con más competencias;NS;A favor;No sabe;No sabe;No sabe;5;Sólo de centro;Sí;5;Sí;5;No; ;No; ;No; ;Mala ;Regular (NO LEER);No contesta;No contesta;PSOE;En blanco;0;0;0;0;Televisión;0;0;0;0;Internet;0;0;0;0;0;0;0;No contesta;Todos los días, durante más de 1 hora, pero menos de 3 horas;No contesta;No contesta;No contesta;Religiosa;Educación secundaria (ESO);Trabaja;No contesta
1290;0,783474421;Jaén;De 10.001 a 20.000 habitantes;Hombre;55;55-64;Sí, tengo la nacionalidad española;8;9;9;Insatisfacción con la política, desconfianza y corrupción;Ninguno;Largas listas de espera;Todos;Sanidad;Todos;Buena;Peor;Se quedará igual;Buena;Igual;Se quedará igual;Positiva;Negativa;Negativo;Mejor;9;3;3;3;5- Punto Intermedio;10- Plena Confianza;5- Punto Intermedio;7;7;6;7;4;5- Punto Intermedio;6;No sabe;Sí;Lo mismo (NO LEER);Lo mismo (NO LEER);Lo mismo (NO LEER);Menos;Más;Menos;Lo mismo (NO LEER);Menos;Lo mismo (NO LEER);Gestionando mejor los recursos existentes;7;Lentamente;0;Más presas para contener y reconducir el agua;0;0;0;0;0;Necesitamos un gobierno central más fuerte y con más competencias;Muy bien;En contra;A favor;En contra;A favor;5;Moderado de derecha;Sí;8;Sí;4;No; ;No; ;No; ;Muy buena ;Muy mala ;Ninguno (NO LEER);PP;PP;PP;0;0;0;0;Televisión;0;0;0;0;0;0;0;0;0;0;0;0;Facebook;Todos los días, durante más de 1 hora, pero menos de 3 horas;Padre o madre solo/a que conviva con algún hijo/a;Nos llega para vivir;Poco probable;Religiosa;Licenciatura o Grado;Trabaja;Asalariado del sector privado
1291;0,942433031;Granada;De 100.000 habitantes o más;Hombre;50;45-54;Sí, tengo la nacionalidad española;7;9;9;Funcionamiento de la economía;Podemos;Gobierno de la Junta;Sumar/Por Andalucía;Crisis sanitaria / gestión;Sumar/Por Andalucía;Buena;Mejor;Se quedará igual;Mala;Peor;Empeorará;Positiva;Positiva;Positivo;Mejor;5- Punto Intermedio;6;4;7;2;8;6;5- Punto Intermedio;4;8;8;4;4;8;No;No; ; ; ; ; ; ; ; ; ;Gestionando mejor los recursos existentes;6;Rápidamente;Cauces de los ríos más limpios;0;0;0;Construir zonas de refugio y protección para la ciudadanía;0;0;Las comunidades autónomas necesitan más medios para actuar más rápido;Bien;A favor;En contra;En contra;A favor;4;Centro Izquierda;Sí;4;Sí;7;Sí;3;Sí;4;No; ;Mala ;Mala ;PSOE;PSOE;PSOE;PSOE;0;0;0;0;Televisión;0;0;Instagram;0;0;0;0;0;0;0;0;0;WhatsApp;Todos los días, durante más de 1 hora, pero menos de 3 horas;Pareja con hijos/as que convivan en el hogar;Vivimos confortablemente con los ingresos actuales;Poco probable;Religiosa;Licenciatura o Grado;Trabaja;Asalariado del sector privado
1292;0,82152341;Almería;De 100.000 habitantes o más;Mujer;38;35-44;Sí, tengo la nacionalidad española;9;10;10;Falta de trabajo: paro;No sabe;Falta de trabajo: paro;No sabe;Sueldos bajos;Ninguno;Buena;Igual;Se quedará igual;Buena;Igual;Se quedará igual;Positiva;Negativa;Positivo;Peor;6;0- Ninguna Confianza;5- Punto Intermedio;0- Ninguna Confianza;0- Ninguna Confianza;8;0- Ninguna Confianza;4;4;8;8;0- Ninguna Confianza;4;5- Punto Intermedio;Sí;Sí;Más;Más;Más;Más;Más;Menos;Más;Más;Más;Reclamando más dinero al gobierno central;10-Muy preocupado;Muy lentamente;0;0;0;Prohibir la construcción en zonas inundables;0;0;0;Otra;Muy bien;En contra;A favor;A favor;A favor;5;Sólo de centro;Sí;6;Sí;3;No; ;No; ;No; ;Buena;Muy mala ;PP;En blanco;En blanco;En blanco;0;0;0;0;Televisión;0;0;0;0;Internet;0;0;0;0;0;0;0;Instagram;Todos los días, durante menos de 1 hora;Pareja con hijos/as que convivan en el hogar;Vivimos confortablemente con los ingresos actuales;Probable (NO LEER);Religiosa;Licenciatura o Grado;Trabaja;Profesional o trabajador autónomo (sin asalariados)
1293;0,942433031;Granada;Menos de 10.000 habitantes;Mujer;44;35-44;Sí, tengo la nacionalidad española;5;7;6;Insatisfacción con el Gobierno central / Madrid;Ninguno;Acceso y precio de la vivienda;Ninguno;Acceso y precio de la vivienda;Ninguno;Mala;Peor;Se quedará igual;Buena;Igual;Se quedará igual;Positiva;Negativa;Positivo;Mejor;8;0- Ninguna Confianza;6;5- Punto Intermedio;5- Punto Intermedio;5- Punto Intermedio;5- Punto Intermedio;6;7;6;6;1;5- Punto Intermedio;4;Sí;No; ; ; ; ; ; ; ; ; ;Reclamando más dinero al gobierno central;6;Con el tiempo necesario;0;Más presas para contener y reconducir el agua;0;0;0;0;0;Necesitamos un gobierno central más fuerte y con más competencias;Muy bien;A favor;A favor;A favor;A favor;5;Sólo de centro;Sí;9;Sí;3;No; ;Sí;2;No; ;Muy buena ;Muy mala ;PP;PP;PP;No fui a votar;0;0;0;0;Televisión;Facebook;0;0;0;0;0;0;0;0;0;0;0;Instagram;Todos los días, durante más de 1 hora, pero menos de 3 horas;Pareja con hijos/as que convivan en el hogar;Nos llega para vivir;Probable (NO LEER);Poca religiosa;Formación profesional I (primer grado);Parado/a y ha trabajado antes; 
1294;0,873675495;Córdoba;De 100.000 habitantes o más;Hombre;40;35-44;Sí, tengo la nacionalidad española;7;8;8;Insatisfacción con el Gobierno central / Madrid;Vox;Inmigración/Inmigración ilegal;Vox;Insatisfacción con el Gobierno central / Madrid;Vox;Buena;Mejor;Se quedará igual;Muy buena;Mejor;Se quedará igual;Positiva;Negativa;Positivo;Mejor;7;0- Ninguna Confianza;6;3;1;9;5- Punto Intermedio;8;8;9;8;1;5- Punto Intermedio;7;Sí;Sí;Más;Menos;Menos;Menos;Más;Menos;Más;Menos;Más;Otra;7;Con el tiempo necesario;Cauces de los ríos más limpios;0;0;0;0;0;0;Necesitamos un gobierno central más fuerte y con más competencias;Muy bien;En contra;A favor;En contra;A favor;6;Moderado de derecha;Sí;8;Sí;3;No; ;No; ;No; ;Muy buena ;Muy mala ;PP;PP;PP;PP;0;Prensa online;0;Radio;0;0;0;0;0;0;0;0;0;0;0;0;0;X (antes Twitter);Todos los días, durante menos de 1 hora;Pareja con hijos/as que convivan en el hogar;Nos llega para vivir;Probable (NO LEER);Nada religiosa;Licenciatura o Grado;Trabaja;Profesional o trabajador autónomo (sin asalariados)
1295;1,255770845;Sevilla;De 50.001 a 100.000 habitantes;Mujer;88;75 o más;Sí, tengo la nacionalidad española;8;8;10;Funcionamiento de la economía;Ciudadanos;Ningún problema; ;Aumento de impuestos/ muchos / elevados;Ciudadanos;Buena;Igual;Se quedará igual;Mala;Igual;Empeorará;Negativa;Negativa;Negativo;Ni mejor ni peor (NO LEER);9;5- Punto Intermedio;5- Punto Intermedio;6;3;9;7;6;4;9;9;2;8;5- Punto Intermedio;Sí;Sí;Menos;Menos;Lo mismo (NO LEER);Menos;Menos;Lo mismo (NO LEER);Lo mismo (NO LEER);No sabe;Lo mismo (NO LEER);Subiendo los impuestos;7;Rápidamente;Cauces de los ríos más limpios;Más presas para contener y reconducir el agua;0;Prohibir la construcción en zonas inundables;0;0;0;Necesitamos un gobierno central más fuerte y con más competencias;Bien;A favor;A favor;A favor;En contra;3;Moderado de izquierda;Sí;7;Sí;7;No; ;No; ;No; ;Mala ;Mala ;PSOE;PSOE;PSOE;PSOE;0;0;0;Radio;0;0;0;0;0;0;0;0;0;0;0;0;0;WhatsApp;Todos los días, durante menos de 1 hora;Pareja sin hijos que convivan en el hogar;Vivimos confortablemente con los ingresos actuales;Poco probable;Religiosa;Diplomatura;Jubilado o pensionista (anteriormente ha trabajado); 
1296;1,255770845;Sevilla;Menos de 10.000 habitantes;Hombre;72; 65-74;Sí, tengo la nacionalidad española;10;10;10;Insatisfacción con la política, desconfianza y corrupción;Ninguno;Falta de trabajo: paro;Ninguno;Ningún problema; ;Buena;Mejor;Mejorará;Muy buena;Mejor;Se quedará igual;Positiva;Positiva;Positivo;Mejor;10- Plena Confianza;10- Plena Confianza;10- Plena Confianza;10- Plena Confianza;10- Plena Confianza;10- Plena Confianza;10- Plena Confianza;10- Plena Confianza;10- Plena Confianza;10- Plena Confianza;10- Plena Confianza;10- Plena Confianza;10- Plena Confianza;10- Plena Confianza;Sí;Sí;Más;Más;Más;Más;Más;Más;Más;Más;Más;Solicitando más fondos europeos;10-Muy preocupado;Rápidamente;0;0;0;0;Construir zonas de refugio y protección para la ciudadanía;0;0;Las comunidades autónomas necesitan más medios para actuar más rápido;Bien;A favor;A favor;A favor;A favor;10;Muy radical de derechas;Sí;10;No; ;No; ;No; ;No; ;Muy buena ;Muy buena ;PSOE;PSOE;PP;PSOE;0;0;0;0;Televisión;0;0;0;0;0;0;0;0;0;0;0;0;Ninguna;Nunca;Pareja sin hijos que convivan en el hogar;Nos llega para vivir;Nada probable;Muy religiosa;Educación primaria;Jubilado o pensionista (anteriormente ha trabajado); 
1297;0,689924936;Huelva;Menos de 10.000 habitantes;Hombre;64;55-64;Sí, tengo la nacionalidad española;8;8;8;Insatisfacción con el Gobierno central / Madrid;Ninguno;No contesta; ;Insatisfacción con la política, desconfianza y corrupción;No sabe;Ni buena ni mala (NO LEER);Igual;Se quedará igual;Ni buena ni mala (NO LEER);Igual;Se quedará igual;Ni positiva ni negativa (NO LEER);Ni positiva ni negativa (NO LEER);Ni Positivo ni Negativo (NO LEER);Ni mejor ni peor (NO LEER);5- Punto Intermedio;7;4;4;5- Punto Intermedio;8;8;5- Punto Intermedio;5- Punto Intermedio;8;8;5- Punto Intermedio;7;7;Sí;Sí;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;Gestionando mejor los recursos existentes;3;No sabe;Cauces de los ríos más limpios;Más presas para contener y reconducir el agua;Permitir la limpieza de los montes;Prohibir la construcción en zonas inundables;Construir zonas de refugio y protección para la ciudadanía;0;0;No contesta;Ni bien ni mal (NO LEER);A favor;A favor;A favor;A favor;No contesta;No contesta;Sí;5;Sí;4;Sí;NS;No; ;No; ;Regular (NO LEER);Buena;Ninguno (NO LEER);No contesta;PSOE;No fui a votar;0;0;0;0;Televisión;0;0;0;0;0;0;0;0;0;0;0;0;Ninguna;Nunca;Pareja sin hijos que convivan en el hogar;Nos llega para vivir;Probable (NO LEER);Poca religiosa;Educación primaria;Jubilado o pensionista (anteriormente ha trabajado); 
1298;0,942433031;Granada;De 10.001 a 20.000 habitantes;Mujer;52;45-54;Sí, tengo la nacionalidad española;7;6;4;Insatisfacción con el Gobierno central / Madrid;Ninguno;Falta de trabajo: paro;PP;Ningún problema; ;Buena;Peor;Se quedará igual;Mala;Peor;Empeorará;Negativa;Negativa;Negativo;Peor;0- Ninguna Confianza;0- Ninguna Confianza;5- Punto Intermedio;0- Ninguna Confianza;0- Ninguna Confianza;10- Plena Confianza;0- Ninguna Confianza;0- Ninguna Confianza;0- Ninguna Confianza;8;8;0- Ninguna Confianza;0- Ninguna Confianza;0- Ninguna Confianza;Sí;No; ; ; ; ; ; ; ; ; ;Gestionando mejor los recursos existentes;0- Nada preocupado;Muy lentamente;Cauces de los ríos más limpios;0;0;0;0;0;0;Necesitamos un gobierno central más fuerte y con más competencias;Muy mal;A favor;A favor;A favor;A favor;8;Centro derecha;Sí;1;Sí;1;No; ;No; ;No; ;Regular (NO LEER);Mala ;Vox;Vox;PP;PP;0;Prensa online;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Facebook;Todos los días, durante 3 horas o más;Pareja con hijos/as que convivan en el hogar;Nos llega para vivir;Probable (NO LEER);Nada religiosa;Licenciatura o Grado;Trabaja;Asalariado del sector público
1299;1,255770845;Sevilla;De 10.001 a 20.000 habitantes;Mujer;37;35-44;Sí, tengo la nacionalidad española;10;10;10;Falta de trabajo: paro;PSOE;Sanidad;PSOE;Sanidad;PSOE;Buena;Igual;Se quedará igual;Buena;Igual;Se quedará igual;Positiva;Negativa;Positivo;Mejor;7;0- Ninguna Confianza;5- Punto Intermedio;5- Punto Intermedio;5- Punto Intermedio;7;7;7;6;7;7;0- Ninguna Confianza;5- Punto Intermedio;8;Sí;No; ; ; ; ; ; ; ; ; ;Solicitando más fondos europeos;6;Con el tiempo necesario;0;0;0;Prohibir la construcción en zonas inundables;0;0;0;Necesitamos un gobierno central más fuerte y con más competencias;Bien;A favor;En contra;A favor;A favor;5;Sólo de centro;Sí;6;No; ;No; ;No; ;No; ;Buena;Muy mala ;PP;PP;PP;PP;0;0;0;0;Televisión;0;0;0;0;0;0;0;0;0;0;0;0;Instagram;Todos los días, durante menos de 1 hora;Pareja con hijos/as que convivan en el hogar;Vivimos confortablemente con los ingresos actuales;Probable (NO LEER);Nada religiosa;Diplomatura;Trabaja;Asalariado del sector privado
1300;0,873675495;Córdoba;De 100.000 habitantes o más;Mujer;52;45-54;Sí, tengo la nacionalidad española;5;9;8;Insatisfacción con la política, desconfianza y corrupción;Ninguno;Defender lo público;Ninguno;Impuestos centralizados;Ninguno;Mala;Igual;Se quedará igual;Buena;Igual;Se quedará igual;Positiva;Negativa;Positivo;Mejor;9;2;7;4;2;10- Plena Confianza;7;9;7;10- Plena Confianza;10- Plena Confianza;0- Ninguna Confianza;10- Plena Confianza;8;Sí;No; ; ; ; ; ; ; ; ; ;Gestionando mejor los recursos existentes;3;Con el tiempo necesario;0;Más presas para contener y reconducir el agua;0;0;0;0;0;Necesitamos un gobierno central más fuerte y con más competencias;Muy bien;En contra;A favor;A favor;En contra;5;Sólo de centro;Sí;8;No; ;No; ;No; ;No; ;Buena;Muy mala ;Ciudadanos;PP;Ciudadanos;Ciudadanos;0;Prensa online;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Instagram;Todos los días, durante menos de 1 hora;Padre o madre solo/a que conviva con algún hijo/a;Tenemos dificultades;Poco probable;Algo religiosa;Diplomatura;Trabaja;Asalariado del sector público
1301;1,185289964;Málaga;De 100.000 habitantes o más;Hombre;57;55-64;Sí, tengo la nacionalidad española;10;10;10;Falta de trabajo: paro;PP;Educación-cultura-investigación;PP;Precio de las hipotecas;PP;Muy buena;Igual;No sabe;Muy buena;Igual;No sabe;Positiva;Negativa;Negativo;Mucho mejor;10- Plena Confianza;0- Ninguna Confianza;5- Punto Intermedio;0- Ninguna Confianza;0- Ninguna Confianza;10- Plena Confianza;5- Punto Intermedio;7;5- Punto Intermedio;10- Plena Confianza;10- Plena Confianza;0- Ninguna Confianza;5- Punto Intermedio;10- Plena Confianza;Sí;No; ; ; ; ; ; ; ; ; ;Solicitando más fondos europeos;7;Muy rápidamente;Cauces de los ríos más limpios;Más presas para contener y reconducir el agua;Permitir la limpieza de los montes;Prohibir la construcción en zonas inundables;0;0;0;Las comunidades autónomas necesitan más medios para actuar más rápido;Muy bien;En contra;En contra;A favor;A favor;5;Moderado de derecha;Sí;7;Sí;5;No; ;No; ;No; ;Muy buena ;Muy mala ;No contesta;No contesta;No contesta;No contesta;0;0;0;Radio;Televisión;0;0;0;0;0;0;0;0;0;0;0;0;Ninguna;Todos los días, durante menos de 1 hora;No contesta;Tenemos muchas dificultades;Nada probable;Poca religiosa;Bachillerato;Trabaja;Empresario o profesional con asalariados
1302;0,873675495;Córdoba;Menos de 10.000 habitantes;Mujer;45;45-54;Sí, tengo la nacionalidad española;8;8;9;Insatisfacción con la política, desconfianza y corrupción;PP;Falta de trabajo: paro;PP;Aumento de impuestos/ muchos / elevados;PP;Muy buena;Mejor;Se quedará igual;Buena;Mejor;Se quedará igual;Positiva;Negativa;Negativo;Mejor;8;0- Ninguna Confianza;8;4;5- Punto Intermedio;8;5- Punto Intermedio;6;6;8;9;5- Punto Intermedio;6;6;No sabe;Sí;Más;Más;Más;Más;Más;Más;Más;Más;Más;Reclamando más dinero al gobierno central;9;Lentamente;Cauces de los ríos más limpios;Más presas para contener y reconducir el agua;0;0;0;0;0;Necesitamos un gobierno central más fuerte y con más competencias;Bien;En contra;A favor;A favor;A favor;5;Centro derecha;Sí;6;Sí;2;Sí;3;Sí;5;Sí;4;Buena;Muy mala ;Vox;Vox;Vox;Vox;0;0;0;Radio;Televisión;0;0;0;0;0;0;0;0;0;0;0;0;X (antes Twitter);Todos los días, durante 3 horas o más;Pareja con hijos/as que convivan en el hogar;Vivimos confortablemente con los ingresos actuales;Nada probable;Muy religiosa;Formación profesional II (segundo grado);Trabajo doméstico no remunerado (tareas del hogar; 
1303;0,82152341;Almería;De 100.000 habitantes o más;Hombre;23;18-24;Sí, tengo la nacionalidad española;4;8;5;Insatisfacción con la política, desconfianza y corrupción;PSOE;Ningún problema; ;Cambio climático;PSOE;Buena;Peor;Empeorará;Buena;Mejor;Mejorará;Positiva;Negativa;Positivo;Mejor;10- Plena Confianza;1;4;5- Punto Intermedio;8;10- Plena Confianza;5- Punto Intermedio;9;8;10- Plena Confianza;10- Plena Confianza;5- Punto Intermedio;7;8;Sí;No; ; ; ; ; ; ; ; ; ;No sabe;4;Rápidamente;Cauces de los ríos más limpios;Más presas para contener y reconducir el agua;Permitir la limpieza de los montes;Prohibir la construcción en zonas inundables;0;0;0;Necesitamos un gobierno central más fuerte y con más competencias;Muy bien;En contra;A favor;A favor;A favor;8;Algo radical de derechas;Sí;8;Sí;2;Sí;2;Sí;3;Sí;5;Buena;Muy mala ;PP;PP;PP;PP;0;Prensa online;0;0;0;0;0;0;0;Internet;0;0;0;0;0;0;0;X (antes Twitter);Todos los días, durante 3 horas o más;Pareja con hijos/as que convivan en el hogar;Vivimos confortablemente con los ingresos actuales;Nada probable;Algo religiosa;Formación profesional II (segundo grado);Trabaja;Asalariado del sector público
1304;0,873675495;Córdoba;De 100.000 habitantes o más;Hombre;32;25-34;Sí, tengo la nacionalidad española;7;7;6;Ningún problema; ;No contesta; ;Ningún problema; ;Buena;Igual;Se quedará igual;Muy mala;Peor;No contesta;Negativa;Negativa;Negativo;No sabe;2;0- Ninguna Confianza;2;0- Ninguna Confianza;0- Ninguna Confianza;5- Punto Intermedio;0- Ninguna Confianza;0- Ninguna Confianza;0- Ninguna Confianza;5- Punto Intermedio;5- Punto Intermedio;0- Ninguna Confianza;0- Ninguna Confianza;0- Ninguna Confianza;Sí;Sí;Más;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;Otra;0- Nada preocupado;No contesta;0;0;0;0;0;Otra;0;Las comunidades autónomas necesitan más medios para actuar más rápido;NC;A favor;No sabe;A favor;En contra;No contesta;No contesta;Sí;3;Sí;3;No; ;No; ;No; ;No contesta ;Mala ;Ninguno (NO LEER);No votaría;No fui a votar;No fui a votar;0;Prensa online;0;0;0;0;0;0;0;Internet;0;0;0;0;0;0;0;Telegram;Todos los días, durante menos de 1 hora;Hogar unipersonal;Vivimos confortablemente con los ingresos actuales;Nada probable;Poca religiosa;Licenciatura o Grado;Trabaja;Profesional o trabajador autónomo (sin asalariados)
1305;0,689924936;Huelva;De 10.001 a 20.000 habitantes;Mujer;46;45-54;Sí, tengo la nacionalidad española;6;9;9;Falta de trabajo: paro;Ninguno;Falta de trabajo: paro;Ninguno;Ningún problema; ;Muy buena;Igual;Se quedará igual;Ni buena ni mala (NO LEER);Igual;Se quedará igual;Negativa;Negativa;Negativo;Ni mejor ni peor (NO LEER);8;0- Ninguna Confianza;0- Ninguna Confianza;0- Ninguna Confianza;0- Ninguna Confianza;5- Punto Intermedio;5- Punto Intermedio;0- Ninguna Confianza;0- Ninguna Confianza;7;8;0- Ninguna Confianza;0- Ninguna Confianza;6;Sí;No sabe; ; ; ; ; ; ; ; ; ;Gestionando mejor los recursos existentes;8;Muy lentamente;Cauces de los ríos más limpios;0;0;0;0;Otra;0;Necesitamos un gobierno central más fuerte y con más competencias;Muy bien;No sabe;A favor;A favor;En contra;6;Centro derecha;Sí;6;Sí;5;No; ;No; ;No; ;Buena;Muy mala ;Ciudadanos;PP;PP;PP;0;0;0;0;Televisión;0;0;0;0;Internet;0;0;0;0;0;0;0;Instagram;Todos los días, durante más de 1 hora, pero menos de 3 horas;Pareja con hijos/as que convivan en el hogar;Vivimos confortablemente con los ingresos actuales;Poco probable;Atea (NO LEER);Diplomatura;Trabaja;Asalariado del sector privado
1306;1,185289964;Málaga;De 50.001 a 100.000 habitantes;Hombre;78;75 o más;Sí, tengo la nacionalidad española;7;6;5;Educación-cultura-investigación;Vox;Bajo nivel educativo/cultural;Vox;Educación-cultura-investigación;Vox;Buena;Igual;Mejorará;Mala;Peor;Se quedará igual;Positiva;Positiva;Negativo;Peor;6;7;5- Punto Intermedio;4;3;6;5- Punto Intermedio;4;4;6;6;5- Punto Intermedio;4;3;No sabe;No; ; ; ; ; ; ; ; ; ;Subiendo los impuestos;5;Rápidamente;0;0;0;Prohibir la construcción en zonas inundables;0;0;0;Otra;Bien;A favor;A favor;A favor;A favor;3;Moderado de izquierda;Sí;4;Sí;6;No; ;No; ;No; ;Mala ;Buena;PSOE;PSOE;PSOE;PSOE;0;Prensa online;0;0;Televisión;0;0;0;0;0;0;0;0;0;0;0;0;Ninguna;Nunca;Pareja sin hijos que convivan en el hogar;Nos llega para vivir;Nada probable;Poca religiosa;Educación primaria;Jubilado o pensionista (anteriormente ha trabajado); 
1307;0,873675495;Córdoba;De 20.001 a 50.000 habitantes;Hombre;61;55-64;Sí, tengo la nacionalidad española;10;10;10;Insatisfacción con la política, desconfianza y corrupción;PP;Falta de ganas de trabajar/desmotivación/conformismo social;PP;Sanidad;PP;Buena;Mejor;Mejorará;Buena;Igual;Mejorará;Positiva;Negativa;Positivo;Mejor;10- Plena Confianza;4;5- Punto Intermedio;5- Punto Intermedio;5- Punto Intermedio;10- Plena Confianza;5- Punto Intermedio;7;5- Punto Intermedio;10- Plena Confianza;10- Plena Confianza;5- Punto Intermedio;5- Punto Intermedio;8;Sí;No; ; ; ; ; ; ; ; ; ;Solicitando más fondos europeos;5;Con el tiempo necesario;0;0;0;Prohibir la construcción en zonas inundables;0;0;0;Las comunidades autónomas necesitan más medios para actuar más rápido;Bien;En contra;A favor;En contra;A favor;5;Moderado de derecha;Sí;8;No; ;No; ;No; ;No; ;Buena;Muy mala ;PP;PP;PP;PP;0;Prensa online;0;0;Televisión;0;0;0;0;0;0;0;0;0;0;0;0;Instagram;Todos los días, durante 3 horas o más;Padre o madre solo/a que conviva con algún hijo/a;Nos llega para vivir;Poco probable;Poca religiosa;Educación secundaria (ESO);Trabaja;Asalariado del sector privado
1308;1,185289964;Málaga;De 100.000 habitantes o más;Mujer;60;55-64;Sí, tengo la nacionalidad española;5;5;5;Insatisfacción con la política, desconfianza y corrupción;Ninguno;Sanidad;Ninguno;Sanidad;Ninguno;Muy mala;Igual;Empeorará;Mala;Igual;Se quedará igual;Negativa;Negativa;Positivo;Peor;5- Punto Intermedio;0- Ninguna Confianza;5- Punto Intermedio;0- Ninguna Confianza;0- Ninguna Confianza;10- Plena Confianza;0- Ninguna Confianza;3;3;7;9;0- Ninguna Confianza;5- Punto Intermedio;5- Punto Intermedio;Sí;No; ; ; ; ; ; ; ; ; ;Gestionando mejor los recursos existentes;5;Con el tiempo necesario;0;0;Permitir la limpieza de los montes;0;0;0;0;Las comunidades autónomas necesitan más medios para actuar más rápido;Muy bien;En contra;En contra;A favor;A favor;5;Moderado de derecha;Sí;3;Sí;1;No; ;No; ;No; ;Regular (NO LEER);Muy mala ;Se acabó la fiesta;No votaría;No fui a votar;No fui a votar;0;Prensa online;0;0;0;0;X (antesTwitter);0;0;0;0;0;0;0;0;0;0;X (antes Twitter);Todos los días, durante más de 1 hora, pero menos de 3 horas;Hogar unipersonal;Tenemos dificultades;Probable (NO LEER);Poca religiosa;Bachillerato;Trabaja;Asalariado del sector privado
